zone_id,sample_id,rssi_ap1,rssi_ap2,rssi_ap3,rssi_ap4,latency_ap1,latency_ap2,latency_ap3,latency_ap4
43,113,-78.03,-74.41,-74.74,-67.87,96.51,143.81,190.41,106.35
43,114,-80.16,-80.41,-74.58,-80.45,102.38,151.33,188.89,113.16
43,115,-80.75,-81.02,-80.02,-74.66,100.64,142.05,186.36,116.98
43,116,-76.62,-70.41,-81.08,-67.86,104.23,136.22,186.06,105.22
43,117,-73.53,-76.78,-77.54,-73.71,93.49,139.65,176.91,107.01
43,118,-75.83,-73.08,-69.49,-72.78,96.6,139.3,164.98,113.48
43,119,-82.31,-77.59,-73.29,-69.8,107.84,141.13,179.36,106.31
43,120,-83.05,-67.77,-78.5,-73.28,108.57,130.99,190.48,114.33
43,121,-73.93,-73.59,-78.88,-78.36,96.55,134.94,195.26,109.73
43,122,-76.65,-73.25,-76.92,-69.78,97.03,137.01,193.69,111.39
43,123,-68.46,-74.12,-76.25,-78.75,93.3,142.26,179.76,120.98
43,124,-74.31,-77.3,-78.01,-67.97,98.6,140.57,186.94,105.14
43,125,-77.24,-76.71,-73.58,-73.39,103.11,143.44,185.48,105.08
43,126,-71.9,-76.24,-78.75,-73.61,97.96,141.94,193.2,106.14
43,127,-83.96,-72.38,-72.42,-65.65,102.99,137.93,171.95,100.2
43,128,-75.61,-75.79,-80.54,-75.64,99.77,143.32,186.35,117.58
43,129,-77.79,-63.13,-75.94,-63.48,104.1,121.42,189.95,103.48
43,130,-74.68,-83.23,-74.43,-70.5,98.54,145.36,175.08,103.76
43,131,-77.95,-69.54,-73.99,-84.17,100.94,132.78,183.98,119.87
43,132,-78.41,-74.49,-72.99,-66.63,97.6,135.75,175.83,99.21
43,133,-77.81,-72.76,-76.75,-82.97,103.19,140.26,182.08,120.82
43,134,-84.49,-72.85,-77.83,-69.1,103.16,132.86,185.1,111.16
43,135,-70.99,-73.59,-69.58,-65.72,95.58,143.24,167.11,101.14
43,136,-75.73,-73.32,-79.57,-78.2,94.55,142.34,193.4,119.86
43,137,-66.84,-67.82,-72.41,-77.39,90.95,133.38,171.91,111.6
43,138,-75.91,-76.7,-79.22,-67.34,95.61,142.18,195.49,101.06
43,139,-75.25,-80.28,-84.88,-74.26,98.85,141.61,195.66,114.54
43,140,-77.4,-68.17,-81.34,-72.63,97.99,134.11,195.01,108.14
43,141,-80.92,-71.31,-76.38,-74.75,103.22,130.15,191.74,112.77
43,142,-79.13,-74.02,-77.19,-73.32,99.45,135.81,180.54,112.29
43,143,-81.09,-79.53,-72.46,-74.12,104.71,141.61,174.3,112.92
43,144,-79.14,-70.59,-89.79,-67.87,103.52,139.87,-1.0,102.94
43,145,-75.96,-72.59,-67.12,-74.76,97.54,133.1,170.46,110.56
43,146,-71.79,-71.27,-71.42,-76.07,95.77,140.29,184.45,112.16
43,147,-77.89,-72.67,-76.27,-73.75,96.53,133.61,180.45,112.69
43,148,-78.61,-74.3,-68.89,-73.78,105.25,134.99,178.33,112.39
43,149,-75.13,-80.14,-75.6,-69.57,96.43,140.28,177.73,108.0
43,150,-77.79,-69.77,-71.55,-76.92,98.02,128.57,181.81,112.81
43,151,-78.69,-78.43,-81.57,-74.41,97.51,145.47,184.41,105.96
43,152,-81.3,-78.32,-77.1,-67.64,103.32,143.05,192.99,101.4
43,153,-79.09,-71.02,-76.29,-77.22,101.54,131.09,186.82,110.12
43,154,-83.5,-76.39,-69.35,-74.34,109.12,137.87,167.45,113.68
43,155,-73.89,-71.01,-68.64,-70.32,100.51,137.01,171.13,104.54
43,156,-70.3,-79.35,-75.36,-81.54,91.66,148.73,176.42,122.54
43,157,-79.61,-79.2,-77.76,-70.82,97.25,139.41,193.21,106.11
43,158,-73.51,-78.6,-76.93,-73.22,96.81,140.78,181.38,112.6
43,159,-79.72,-75.67,-85.59,-71.79,98.8,133.85,-1.0,111.94
43,160,-71.68,-75.98,-76.2,-72.85,93.08,135.94,183.42,107.19
43,161,-83.45,-77.31,-78.67,-66.97,106.67,145.3,184.42,102.46
43,162,-81.35,-82.77,-74.97,-76.15,102.47,155.49,174.03,112.59
43,163,-78.27,-75.15,-71.98,-74.71,100.8,138.21,176.91,107.47
43,164,-68.76,-74.72,-84.21,-77.9,91.32,141.74,201.3,113.39
43,165,-79.79,-79.1,-75.25,-74.29,102.91,144.01,174.65,115.29
43,166,-79.94,-73.48,-77.87,-69.13,104.88,134.36,194.02,105.66
43,167,-73.53,-70.01,-74.27,-75.88,93.37,138.09,189.23,115.46
43,168,-76.96,-76.34,-64.61,-76.18,98.0,147.23,169.18,107.71
43,169,-73.07,-78.52,-75.26,-73.4,99.06,149.56,185.69,108.75
43,170,-73.17,-78.38,-78.46,-75.25,99.67,141.41,186.42,115.82
43,171,-68.77,-68.1,-74.0,-76.75,92.34,127.25,182.78,114.95
43,172,-77.27,-71.87,-74.15,-67.92,99.24,139.04,176.88,102.12
43,173,-78.66,-73.14,-74.53,-77.72,103.36,134.47,179.61,110.69
43,174,-77.99,-74.38,-78.93,-73.71,97.27,141.94,180.16,107.78
43,175,-66.96,-73.42,-80.82,-69.3,87.48,134.36,185.56,101.55
43,176,-74.02,-71.25,-70.84,-66.94,93.4,138.01,180.78,99.91
43,177,-71.01,-74.27,-72.81,-73.34,98.63,134.12,172.97,113.63
43,178,-75.57,-80.77,-80.59,-71.29,93.7,146.49,187.77,111.88
43,179,-84.94,-76.81,-71.63,-77.98,103.22,147.76,179.32,119.42
43,180,-77.68,-76.53,-74.07,-63.93,99.06,136.52,188.54,99.2
43,181,-77.22,-78.3,-70.97,-73.18,104.8,138.69,180.6,106.89
43,182,-74.51,-72.9,-73.88,-69.17,94.76,131.51,180.84,105.31
43,183,-73.85,-77.71,-71.44,-73.46,94.93,142.16,185.07,111.39
43,184,-77.68,-85.38,-77.25,-82.93,103.29,-1.0,181.76,121.43
43,185,-75.87,-79.95,-72.25,-75.83,100.21,147.28,181.45,114.77
43,186,-76.91,-75.42,-76.75,-71.36,95.06,133.81,191.56,109.02
43,187,-78.43,-75.33,-76.16,-76.15,102.98,140.67,180.39,109.85
43,188,-80.51,-75.55,-73.19,-78.08,102.88,145.64,181.32,110.71
43,189,-79.66,-69.32,-65.64,-70.96,96.86,127.03,171.16,108.81
43,190,-74.22,-68.41,-74.58,-76.12,102.0,134.15,172.69,117.19
43,191,-76.26,-73.36,-78.09,-67.96,101.67,136.86,192.1,105.6
43,192,-80.72,-70.68,-79.33,-75.5,107.13,131.98,189.48,110.82
43,193,-71.98,-79.79,-76.62,-65.17,95.27,139.09,186.53,100.88
43,194,-78.68,-67.99,-74.6,-71.54,102.54,131.35,186.87,112.19
43,195,-79.48,-81.82,-77.27,-72.06,104.47,147.76,191.4,104.01
43,196,-80.18,-78.7,-69.45,-75.12,103.16,141.5,165.36,112.91
43,197,-79.24,-79.6,-83.14,-73.83,97.6,140.76,195.53,105.48
43,198,-75.65,-73.13,-82.0,-60.54,96.52,134.45,192.62,100.63
43,199,-71.88,-83.59,-79.15,-78.36,92.43,155.06,187.33,117.5
43,200,-69.15,-77.39,-75.19,-71.58,95.75,139.36,184.06,103.64
44,1,-75.41,-68.71,-78.2,-69.57,94.45,134.19,180.7,106.94
44,2,-75.8,-72.55,-82.22,-77.97,95.16,141.06,200.97,114.64
44,3,-83.18,-72.38,-79.45,-73.88,100.21,139.3,185.16,109.21
44,4,-75.09,-71.01,-74.48,-74.48,100.77,140.62,178.29,113.73
44,5,-86.24,-72.55,-79.87,-74.66,-1.0,140.56,180.66,107.4
44,6,-81.79,-68.75,-80.47,-73.51,99.46,133.38,186.19,108.79
44,7,-77.95,-75.48,-83.68,-75.24,101.52,137.09,199.24,113.72
44,8,-84.29,-77.41,-75.93,-66.25,101.14,147.22,179.8,106.32
44,9,-77.39,-76.55,-77.84,-69.56,97.98,147.13,183.64,102.75
44,10,-77.34,-73.82,-77.58,-66.64,97.24,138.12,186.24,105.76
44,11,-77.97,-80.28,-78.56,-73.46,101.95,139.04,194.57,115.6
44,12,-76.75,-70.27,-75.83,-71.65,96.77,128.02,175.5,106.32
44,13,-72.17,-75.54,-74.08,-75.62,96.54,135.95,173.18,107.46
44,14,-80.65,-76.35,-84.91,-71.6,97.69,139.66,191.88,108.81
44,15,-76.65,-70.9,-85.67,-67.33,100.11,131.68,-1.0,100.55
44,16,-74.55,-71.48,-78.72,-79.09,94.82,131.49,179.17,111.55
44,17,-81.45,-74.93,-77.07,-66.77,101.64,143.16,188.21,108.96
44,18,-78.64,-72.89,-79.59,-69.73,105.0,130.75,187.4,102.06
44,19,-77.8,-71.64,-74.25,-67.12,99.74,141.13,173.69,102.01
44,20,-76.46,-72.66,-73.47,-73.49,100.48,142.46,180.77,112.94
44,21,-70.95,-77.4,-66.57,-76.84,91.09,137.55,161.99,112.89
44,22,-78.95,-75.74,-77.97,-75.54,103.44,146.73,193.24,111.85
44,23,-73.57,-72.69,-82.09,-72.58,100.04,132.35,196.32,106.5
44,24,-79.66,-63.35,-77.6,-75.18,101.28,129.26,189.15,107.16
44,25,-80.21,-71.13,-81.08,-78.1,98.42,137.92,186.22,114.57
44,26,-73.31,-72.34,-74.68,-68.18,92.63,142.0,185.85,109.62
44,27,-81.73,-78.49,-78.21,-74.26,102.73,141.32,181.96,105.86
44,28,-71.96,-69.66,-84.25,-66.41,99.1,137.51,202.3,104.91
44,29,-85.13,-75.57,-72.88,-62.55,-1.0,144.99,173.99,104.2
44,30,-74.02,-74.81,-80.27,-64.4,96.26,145.1,183.25,105.64
44,31,-87.36,-76.19,-81.83,-75.6,-1.0,144.72,202.01,117.52
44,32,-79.89,-76.47,-74.28,-72.4,104.01,140.46,186.98,109.34
44,33,-69.28,-68.45,-73.71,-77.9,95.31,132.82,171.52,109.97
44,34,-72.78,-72.82,-76.97,-72.75,94.87,141.16,185.8,110.09
44,35,-76.11,-76.24,-81.1,-71.37,98.84,145.42,200.95,113.09
44,36,-74.32,-75.49,-82.88,-71.57,95.43,141.41,189.74,108.61
44,37,-82.21,-74.02,-80.71,-67.58,99.67,137.12,184.4,102.31
44,38,-81.0,-79.5,-78.88,-77.63,106.71,150.07,182.48,115.22
44,39,-77.2,-66.46,-79.86,-68.53,94.93,134.33,186.08,109.05
44,40,-76.38,-77.85,-79.09,-73.32,94.35,140.48,188.93,108.02
44,41,-71.81,-68.06,-72.8,-68.87,91.68,137.99,181.15,110.69
44,42,-80.97,-72.83,-85.11,-66.92,105.76,137.02,-1.0,109.29
44,43,-77.86,-81.55,-73.18,-78.23,99.1,147.59,173.94,110.22
44,44,-84.77,-78.05,-82.55,-74.98,110.75,148.76,184.53,113.63
44,45,-79.95,-70.2,-77.78,-69.39,104.35,132.65,191.82,110.94
44,46,-78.8,-79.76,-82.55,-77.15,97.99,148.34,196.39,117.64
44,47,-83.46,-77.8,-77.19,-65.24,103.49,137.68,184.45,104.86
44,48,-76.22,-70.87,-75.12,-70.56,103.57,140.2,185.23,112.83
44,49,-64.07,-72.6,-79.32,-69.4,90.84,130.59,189.61,110.56
44,50,-87.42,-77.55,-77.25,-63.29,-1.0,149.16,187.76,98.51
44,51,-81.47,-70.64,-86.16,-70.51,107.39,130.96,-1.0,106.69
44,52,-77.17,-73.1,-79.17,-70.18,99.29,136.38,195.71,103.99
44,53,-76.41,-78.27,-84.54,-72.35,94.63,138.8,200.87,109.65
44,54,-74.46,-69.19,-78.11,-77.64,98.06,135.13,179.72,110.98
44,55,-76.04,-74.94,-75.87,-64.89,102.77,133.03,181.41,99.23
44,56,-77.19,-76.97,-76.89,-71.86,99.16,136.38,176.54,104.22
44,57,-80.57,-68.18,-79.59,-71.49,99.88,133.46,183.16,113.41
44,58,-77.36,-73.55,-80.79,-70.0,99.85,144.93,193.36,111.5
44,59,-75.44,-80.11,-83.71,-66.99,102.21,149.93,203.14,107.16
44,60,-80.35,-72.2,-78.99,-68.96,98.0,137.01,188.02,109.39
44,61,-75.46,-75.03,-79.55,-65.35,96.79,146.95,188.59,103.01
44,62,-79.24,-70.52,-72.08,-69.08,102.82,130.57,181.29,109.5
44,63,-77.45,-74.93,-78.37,-77.02,99.23,146.16,189.65,117.37
44,64,-74.61,-70.63,-73.39,-64.7,96.21,139.56,185.29,107.08
44,65,-75.96,-71.29,-78.95,-67.7,94.81,129.45,184.26,101.6
44,66,-76.05,-68.25,-75.11,-70.28,101.89,135.42,174.47,103.19
44,67,-75.66,-77.47,-77.8,-75.26,94.33,137.37,193.46,107.34
44,68,-85.51,-74.71,-75.03,-70.11,-1.0,144.66,186.86,109.72
44,69,-79.54,-68.7,-70.87,-74.71,104.12,128.36,181.94,113.53
44,70,-83.59,-67.91,-77.19,-67.56,104.69,130.05,184.35,100.42
44,71,-78.99,-66.95,-77.7,-67.68,104.47,132.54,195.26,102.74
44,72,-71.64,-77.0,-75.58,-63.6,96.44,146.8,182.49,102.68
44,73,-79.55,-77.36,-76.09,-67.09,102.71,139.75,184.08,103.0
44,74,-72.56,-69.1,-75.11,-67.29,92.63,129.18,190.52,105.9
44,75,-74.04,-68.06,-69.22,-73.12,101.55,135.94,167.83,105.08
44,76,-81.46,-70.22,-72.31,-72.09,106.78,135.24,172.97,110.93
44,77,-84.18,-72.84,-84.65,-73.74,104.27,140.74,193.15,110.97
44,78,-76.74,-69.12,-83.81,-68.4,101.49,134.79,194.07,108.37
44,79,-84.09,-69.22,-80.64,-82.05,100.81,128.63,199.41,114.31
44,80,-74.94,-73.32,-71.85,-66.86,102.73,135.57,181.03,102.89
44,81,-82.9,-74.13,-68.81,-79.3,99.91,144.88,176.43,117.42
44,82,-76.88,-68.39,-80.18,-68.57,102.3,131.96,180.86,107.49
44,83,-82.6,-75.82,-83.05,-70.96,101.27,146.04,186.11,106.89
44,84,-77.93,-71.37,-70.51,-77.03,105.22,133.07,177.96,113.5
44,85,-78.97,-70.11,-79.2,-64.82,98.21,137.22,185.65,105.12
44,86,-83.64,-73.81,-78.79,-73.77,107.72,139.11,186.18,113.28
44,87,-68.03,-68.35,-88.08,-69.48,91.12,133.95,-1.0,111.28
44,88,-68.91,-75.06,-78.48,-65.24,93.55,139.36,190.14,99.85
44,89,-77.82,-66.88,-67.94,-72.06,98.49,130.99,168.03,106.1
44,90,-74.12,-71.36,-73.4,-78.9,92.54,131.65,171.16,110.5
44,91,-69.52,-70.37,-78.77,-76.23,90.29,139.73,194.14,108.76
44,92,-74.66,-72.46,-77.32,-74.36,95.59,139.72,187.35,114.48
44,93,-80.55,-77.12,-77.5,-69.52,100.53,145.05,189.84,103.5
44,94,-89.42,-72.99,-85.33,-75.86,-1.0,143.71,-1.0,116.45
44,95,-75.16,-77.62,-78.45,-66.27,93.77,144.98,187.84,108.18
44,96,-76.24,-73.47,-74.32,-75.34,103.28,142.41,184.99,108.0
44,97,-77.97,-73.57,-76.04,-76.37,103.04,142.28,188.69,118.33
44,98,-74.76,-74.72,-76.02,-73.48,93.81,136.56,188.19,115.54
44,99,-79.35,-70.14,-77.01,-71.23,102.78,132.38,185.68,103.81
44,100,-81.66,-73.95,-71.39,-73.58,101.6,143.57,168.03,108.9
44,101,-82.73,-74.11,-72.73,-74.55,107.08,141.24,184.71,112.45
44,102,-78.31,-73.8,-77.33,-69.72,101.21,143.0,181.8,108.3
44,103,-76.71,-76.7,-78.05,-65.85,104.06,147.19,181.9,108.03
44,104,-81.55,-69.81,-73.79,-81.75,108.64,130.76,189.12,114.09
44,105,-87.19,-74.19,-74.22,-71.5,-1.0,139.01,172.82,107.17
44,106,-79.25,-74.25,-79.18,-75.5,106.55,143.81,196.11,109.23
44,107,-85.56,-68.86,-76.62,-67.52,-1.0,131.32,177.3,103.91
44,108,-79.93,-73.11,-76.49,-73.0,99.33,134.61,192.92,112.6
44,109,-77.7,-74.62,-72.62,-71.01,102.12,138.27,185.1,106.06
44,110,-80.45,-71.44,-81.85,-62.62,106.03,141.42,202.11,97.19
44,111,-78.43,-78.42,-72.15,-71.68,101.15,138.52,177.98,113.67
44,112,-84.01,-72.95,-72.33,-76.63,105.4,131.22,182.81,108.7
44,113,-74.22,-78.56,-75.32,-69.16,98.92,137.56,179.54,106.98
44,114,-80.8,-77.72,-81.66,-73.3,100.3,149.11,187.29,115.53
44,115,-79.37,-70.66,-77.52,-70.61,97.58,133.19,181.43,111.42
44,116,-76.8,-73.47,-75.27,-72.84,104.3,143.7,179.25,113.17
44,117,-80.1,-79.86,-73.39,-78.5,104.3,147.36,175.09,115.98
44,118,-79.24,-79.55,-79.36,-74.36,102.01,145.8,189.51,109.01
44,119,-75.28,-69.1,-71.59,-66.36,93.79,129.75,178.83,101.72
44,120,-72.93,-67.48,-74.58,-79.1,99.84,131.89,185.78,115.75
44,121,-72.48,-73.66,-76.04,-71.98,98.58,139.53,187.76,110.18
44,122,-81.29,-67.08,-77.05,-62.62,100.48,133.32,177.68,100.56
44,123,-82.38,-71.98,-78.91,-75.09,101.38,141.95,190.86,106.91
44,124,-83.26,-74.89,-74.92,-71.7,102.47,136.87,181.26,107.35
44,125,-78.87,-70.69,-84.88,-68.73,100.93,140.03,194.82,111.13
44,126,-80.27,-70.44,-80.71,-60.75,100.69,134.23,189.83,94.55
44,127,-78.5,-66.95,-76.82,-79.27,100.93,125.44,186.29,112.96
44,128,-79.49,-72.39,-75.82,-78.54,99.96,137.11,177.68,115.06
44,129,-77.35,-73.55,-81.67,-74.7,100.42,134.93,198.98,111.32
44,130,-77.62,-74.43,-83.31,-69.24,101.67,136.95,199.44,104.72
44,131,-76.96,-70.26,-78.45,-73.99,100.83,140.1,196.66,112.53
44,132,-80.1,-72.03,-85.49,-74.88,98.07,130.32,-1.0,114.7
44,133,-74.8,-62.97,-71.93,-74.5,102.28,120.27,183.91,109.08
44,134,-86.03,-75.94,-79.06,-72.87,-1.0,139.71,190.52,104.58
44,135,-79.25,-71.7,-84.65,-71.39,99.14,135.9,195.7,106.95
44,136,-83.33,-70.22,-70.26,-69.31,101.97,138.17,173.75,101.88
44,137,-73.53,-79.9,-69.16,-76.33,93.12,144.09,167.92,112.06
44,138,-81.29,-78.78,-78.94,-80.67,101.67,138.68,196.25,121.03
44,139,-73.29,-76.21,-77.23,-72.8,97.76,148.45,192.08,107.32
44,140,-79.04,-71.36,-73.67,-72.85,105.61,137.41,175.68,110.37
44,141,-84.07,-69.04,-79.54,-74.17,107.85,126.54,192.73,108.14
44,142,-75.05,-75.92,-71.98,-72.86,101.09,146.67,175.3,108.41
44,143,-82.06,-71.13,-78.22,-70.14,99.57,130.58,177.79,102.95
44,144,-79.89,-69.65,-76.77,-71.19,100.76,139.49,192.2,107.91
44,145,-74.79,-77.36,-75.5,-73.91,93.5,143.01,180.15,112.61
44,146,-90.42,-65.89,-74.86,-64.7,-1.0,135.2,174.44,106.66
44,147,-76.21,-69.84,-78.47,-72.81,99.46,129.84,182.53,104.49
44,148,-73.84,-68.1,-74.22,-73.6,96.69,129.29,179.25,113.2
44,149,-77.31,-77.38,-82.14,-69.97,96.86,141.6,189.42,107.87
44,150,-81.05,-82.82,-74.69,-71.31,105.49,154.17,178.38,107.69
44,151,-78.5,-62.08,-69.62,-72.53,102.64,124.7,173.75,110.39
44,152,-81.51,-73.92,-83.6,-70.25,98.83,144.27,198.7,103.07
44,153,-74.44,-70.78,-81.71,-68.0,100.42,136.22,187.25,106.66
44,154,-86.2,-80.3,-71.42,-63.58,-1.0,143.68,179.32,99.48
44,155,-73.58,-71.8,-79.14,-72.07,95.23,131.45,187.45,112.26
44,156,-81.56,-73.31,-74.37,-72.53,106.5,144.21,179.18,108.78
44,157,-78.26,-66.62,-70.04,-77.05,99.76,132.95,176.7,114.72
44,158,-83.15,-71.99,-80.67,-73.97,102.33,143.15,198.96,108.85
44,159,-76.34,-71.35,-75.8,-76.16,100.4,131.99,177.78,117.59
44,160,-74.56,-73.58,-75.27,-68.76,102.44,139.44,188.98,104.44
44,161,-75.68,-72.5,-76.99,-78.0,93.65,132.73,193.71,113.05
44,162,-78.08,-69.46,-81.8,-66.83,100.13,132.51,184.89,105.87
44,163,-77.47,-70.03,-77.49,-68.84,96.29,135.67,190.03,103.56
44,164,-80.56,-75.0,-78.66,-73.63,106.61,136.96,190.86,115.83
44,165,-76.49,-77.66,-77.36,-72.25,103.15,136.24,180.18,111.14
44,166,-81.64,-65.18,-77.59,-77.31,104.46,129.82,178.75,108.66
44,167,-75.22,-77.22,-79.86,-77.07,96.84,142.15,198.2,113.79
44,168,-83.74,-71.91,-74.33,-72.17,106.88,133.85,181.17,106.72
44,169,-74.1,-73.61,-77.57,-72.87,93.28,141.2,180.67,110.46
44,170,-79.13,-68.53,-81.13,-76.35,104.46,135.42,190.35,112.09
44,171,-79.48,-73.53,-84.64,-68.68,102.72,136.08,206.18,110.43
44,172,-80.03,-72.82,-76.77,-69.26,99.84,138.75,188.67,107.84
44,173,-82.81,-82.74,-78.69,-82.26,109.19,153.24,192.06,118.55
44,174,-80.09,-67.88,-73.9,-76.77,105.52,137.53,177.13,115.98
44,175,-72.16,-77.69,-78.04,-66.41,92.67,149.15,185.23,100.0
44,176,-74.4,-73.42,-71.46,-72.83,101.61,131.23,181.37,113.92
44,177,-82.76,-76.34,-80.53,-73.64,103.62,134.82,186.83,115.16
44,178,-77.41,-72.3,-73.91,-74.6,97.19,130.52,179.62,117.12
44,179,-78.94,-76.65,-79.29,-70.84,98.64,146.12,188.89,109.42
44,180,-75.56,-72.67,-77.84,-68.44,94.16,136.58,186.95,103.5
44,181,-85.63,-68.3,-79.7,-74.36,-1.0,135.13,182.96,111.96
44,182,-70.55,-70.03,-70.85,-73.7,95.19,128.2,171.74,109.84
44,183,-79.76,-65.23,-73.89,-75.2,106.16,124.4,175.06,114.49
44,184,-83.69,-67.0,-78.17,-73.86,108.17,132.99,181.8,109.2
44,185,-76.43,-78.02,-80.15,-70.04,104.15,146.42,183.52,104.0
44,186,-74.09,-73.52,-78.14,-75.71,94.65,144.88,188.07,117.01
44,187,-75.49,-70.46,-80.91,-73.56,96.31,127.89,184.95,106.94
44,188,-81.21,-75.5,-81.02,-69.09,105.26,134.38,189.13,110.54
44,189,-72.65,-70.99,-80.35,-65.91,92.46,140.41,189.34,105.74
44,190,-78.72,-72.82,-81.94,-67.28,100.01,133.68,193.67,106.98
44,191,-80.27,-75.13,-67.85,-70.71,99.53,143.34,164.33,112.04
44,192,-80.26,-72.07,-79.48,-65.81,103.81,132.12,198.05,102.33
44,193,-74.03,-80.19,-80.51,-74.62,93.14,148.89,189.54,111.43
44,194,-83.37,-80.37,-80.54,-65.13,101.33,151.09,182.5,106.01
44,195,-78.77,-76.89,-74.74,-70.87,104.71,139.28,182.45,108.81
44,196,-76.45,-75.72,-80.49,-72.7,101.42,135.09,189.61,108.36
44,197,-76.18,-71.97,-82.45,-72.13,99.84,134.48,197.4,114.17
44,198,-75.58,-77.01,-76.09,-69.51,102.54,136.78,182.55,101.92
44,199,-86.03,-67.11,-80.28,-72.72,-1.0,127.14,196.08,105.9
44,200,-76.81,-76.03,-75.09,-75.61,103.07,141.38,186.23,113.5
45,1,-80.23,-67.41,-83.07,-70.42,107.41,135.35,192.93,103.82
45,2,-75.06,-72.56,-78.09,-67.63,93.96,142.68,181.12,104.69
45,3,-79.6,-68.74,-83.11,-72.45,99.86,136.88,191.52,110.57
45,4,-77.53,-69.07,-80.63,-66.89,103.61,128.88,189.42,103.77
45,5,-82.75,-70.85,-75.53,-64.71,105.72,132.17,174.21,99.45
45,6,-78.93,-71.25,-82.57,-63.58,97.9,140.25,184.81,104.27
45,7,-78.19,-74.79,-77.94,-71.17,98.87,139.8,180.26,110.14
45,8,-83.25,-77.11,-81.74,-67.83,109.01,139.72,189.65,106.43
45,9,-74.17,-69.43,-80.15,-63.98,99.77,137.42,196.72,104.41
45,10,-84.3,-66.2,-73.46,-73.87,110.83,126.54,178.83,114.1
45,11,-87.43,-75.35,-85.25,-69.62,-1.0,141.59,-1.0,108.84
45,12,-76.03,-61.6,-84.26,-70.38,97.86,127.41,190.03,109.97
45,13,-84.3,-68.28,-80.12,-78.58,108.33,133.99,188.42,119.39
45,14,-84.01,-77.08,-84.42,-68.61,107.21,145.42,202.38,105.47
45,15,-74.24,-73.56,-79.46,-67.96,100.12,133.32,186.85,104.18
45,16,-80.58,-74.72,-74.97,-71.06,99.81,132.8,176.85,106.37
45,17,-79.2,-78.69,-73.87,-64.75,103.14,142.93,183.89,104.56
45,18,-77.73,-67.71,-77.61,-71.27,100.33,129.63,182.68,109.09
45,19,-79.98,-71.17,-75.24,-62.57,104.84,136.65,176.5,101.39
45,20,-81.3,-73.84,-84.03,-74.16,106.31,142.04,194.16,112.61
45,21,-77.62,-64.39,-81.91,-70.49,100.97,130.59,187.73,112.87
45,22,-80.06,-71.12,-80.43,-71.99,105.97,131.29,192.82,104.38
45,23,-79.31,-67.66,-80.81,-66.64,102.68,133.13,186.51,100.88
45,24,-79.09,-70.19,-77.38,-63.15,101.72,131.4,189.53,105.65
45,25,-77.17,-64.1,-84.64,-72.5,97.66,130.23,197.59,111.43
45,26,-80.09,-68.11,-80.6,-79.0,105.69,128.42,189.66,119.56
45,27,-83.84,-66.7,-80.84,-63.07,105.23,135.67,197.08,103.69
45,28,-87.05,-74.37,-77.46,-64.77,-1.0,141.67,188.58,104.15
45,29,-77.57,-71.8,-75.28,-65.92,103.0,132.99,176.69,106.28
45,30,-81.6,-73.69,-74.9,-67.09,101.35,136.54,176.55,99.59
45,31,-79.37,-71.88,-81.88,-69.91,105.62,139.66,194.97,105.92
45,32,-76.66,-68.81,-76.32,-69.43,103.02,128.97,177.12,102.11
45,33,-80.24,-61.19,-81.63,-71.65,101.92,124.51,186.88,108.78
45,34,-78.77,-68.05,-78.4,-65.24,102.27,126.2,180.75,106.4
45,35,-79.01,-60.53,-72.0,-64.45,101.6,124.2,178.91,106.66
45,36,-77.35,-76.77,-80.04,-72.3,98.32,138.92,197.96,106.73
45,37,-84.88,-74.8,-81.17,-68.82,110.55,140.78,184.83,108.57
45,38,-73.99,-68.43,-75.89,-73.7,97.31,137.21,188.87,107.13
45,39,-86.33,-72.41,-75.02,-74.7,-1.0,138.76,183.41,107.46
45,40,-87.76,-69.29,-75.43,-69.88,-1.0,129.6,180.81,111.61
45,41,-82.55,-75.19,-85.98,-65.99,107.05,135.65,-1.0,107.24
45,42,-71.41,-75.9,-83.2,-71.03,91.65,135.55,202.89,107.8
45,43,-79.91,-77.72,-80.27,-68.19,100.51,146.31,194.39,101.2
45,44,-75.96,-68.26,-73.7,-74.33,94.47,135.34,172.71,112.61
45,45,-75.84,-65.94,-75.6,-68.89,103.54,131.61,189.15,109.07
45,46,-83.68,-67.11,-80.52,-74.29,106.73,124.72,195.11,108.86
45,47,-79.19,-66.64,-74.9,-73.19,104.32,131.33,177.03,113.95
45,48,-82.81,-65.91,-78.59,-64.65,107.46,127.64,188.96,99.84
45,49,-74.58,-66.49,-81.9,-68.13,95.88,123.95,187.79,100.7
45,50,-84.03,-69.26,-87.64,-63.57,109.68,129.27,-1.0,100.15
45,51,-79.32,-65.4,-75.74,-66.27,98.35,122.18,181.69,102.05
45,52,-80.98,-72.56,-85.51,-66.47,98.39,135.08,-1.0,98.98
45,53,-85.16,-73.04,-74.43,-71.05,-1.0,132.7,172.4,111.71
45,54,-81.04,-65.98,-72.51,-76.82,104.56,123.46,177.83,112.75
45,55,-75.66,-74.13,-78.37,-70.85,100.57,142.04,195.38,105.26
45,56,-87.43,-74.8,-84.3,-64.89,-1.0,136.9,205.83,101.99
45,57,-79.25,-73.8,-80.65,-69.27,102.8,134.4,192.66,107.67
45,58,-76.58,-68.21,-77.02,-67.23,97.63,132.33,191.36,107.28
45,59,-81.67,-72.99,-77.13,-71.81,104.28,137.31,194.07,112.81
